0,Store ID,Gregorian Date,Hijri Date,Day,Greg. Month,Hijri Month,Location,Store Size,Parking,Mall,Work Hours,Cost/day,Promotion,Customer Base,Advertisements,Competition,Customers,Profit/day
158,fil-705,2015-05-19 00:00:00,1436-08-01,Tuesday,May,Sha’ban,Center,,760,No,24 hrs,SAR 41816.0,None,1271226,0,6,13561,SAR 734658
159,fil-706,2015-05-19 00:00:00,1436-08-01,Tue,May,Sha’ban,,Hyper,755,Yes,18 hrs,SAR 53067.0,None,724584,0,5,5651,SAR 279059
160,fil-707,2015-05-19 00:00:00,1436-08-01,Tuesday,May,Sha’ban,Center,Grande,590,No,18 hrs,SAR 737689.0,None,2495403,0,5,28786,SAR 1557894
161,fil-708,2015-05-19 00:00:00,1436-08-01,Tuesday,May,Sha’ban,Border,Grande,2165,No,18 hrs,SAR 452386.0,None,1094649,0,2,17343,SAR 927522
162,fil-709,2015-05-19 00:00:00,1436-08-01,,May,Sha’ban,Center,Hyper,775,Yes,12 hrs,SAR 54935.0,None,1966364,0,11,22416,SAR 962661
163,fil-710,2015-05-19 00:00:00,1436-08-01,Tuesday,May,Sha’ban,,Hyper,895,Yes,24 hrs,SAR 19471.0,None,395893,0,3,6874,SAR 360611
164,fil-711,2015-05-19 00:00:00,1436-08-01,Tuesday,May,Sha’ban,Center,Hyper,460,Yes,12 hrs,SAR 13742.0,None,733394,0,8,7040,SAR 329966
165,fil-701,2015-05-20 00:00:00,1436-08-02,Wednesday,May,Sha’ban,,,675,No,12 hrs,SAR 38696.0,None,1219360,0,10,10529,SAR 606263
166,fil-702,2015-05-20 00:00:00,1436-08-02,Wednesday,May,Sha’ban,Outskirts,Regular,1075,Yes,12 hrs,SAR 4613.0,None,132851,0,1,1013,SAR 51992
167,fil-703,2015-05-20 00:00:00,1436-08-02,Wednesday,May,Sha’ban,Border,Grande,2725,Yes,12 hrs,SAR 545084.0,None,649943,0,1,8132,SAR 407436
168,fil-704,2015-05-20 00:00:00,1436-08-02,Wednesday,May,Sha’ban,Center,,205,No,12 hrs,SAR 7857.0,None,967411,0,8,16536,SAR 735017
169,fil-705,2015-05-20 00:00:00,1436-08-02,Wednesday,May,Sha’ban,Center,Hyper,760,No,24 hrs,SAR 39068.0,None,1271226,0,6,19805,SAR 934957
170,fil-706,2015-05-20 00:00:00,1436-08-02,Wednesday,May,Sha’ban,Center,Hyper,755,Yes,18 hrs,SAR 52574.0,None,724584,0,5,8477,SAR 371750
171,fil-707,2015-05-20 00:00:00,1436-08-02,Wednesday,May,Sha’ban,Center,Grande,590,No,18 hrs,SAR 536699.0,None,2495403,0,5,41523,SAR 2006433
172,fil-708,2015-05-20 00:00:00,1436-08-02,Wednesday,May,Sha’ban,Border,Grande,2165,No,18 hrs,SAR 370799.0,None,1094649,0,2,22878,SAR 1123444
173,fil-709,2015-05-20 00:00:00,1436-08-02,Wednesday,May,Sha’ban,Center,Hyper,775,Yes,12 hrs,SAR 57730.0,None,1966364,0,11,12978,SAR 627996
174,fil-710,2015-05-20 00:00:00,1436-08-02,,,Sha’ban,Border,Hyper,895,Yes,24 hrs,SAR 24943.0,None,395893,0,3,3968,SAR 204945
175,fil-711,2015-05-20 00:00:00,1436-08-02,Wednesday,May,Sha’ban,,Hyper,460,Yes,12 hrs,SAR 12309.0,None,733394,0,8,5280,SAR 277138
176,fil-701,2015-05-21 00:00:00,1436-08-03,Thursday,May,Sha’ban,Center,Hyper,675,No,12 hrs,SAR 41018.0,None,1219360,0,10,12888,SAR 577260
177,fil-702,2015-05-21 00:00:00,1436-08-03,Thursday,May,Sha’ban,Outskirts,Regular,1075,Yes,12 hrs,SAR 5337.0,None,132851,0,1,2164,SAR 101272
178,fil-703,2015-05-21 00:00:00,1436-08-03,Thu,May,Sha’ban,Border,Grande,2725,Yes,12 hrs,SAR 570644.0,None,649943,0,1,7341,SAR 361765
179,fil-704,2015-05-21 00:00:00,1436-08-03,Thursday,May,Sha’ban,Center,Regular,205,No,12 hrs,SAR 8008.0,None,967411,0,8,11202,SAR 541167
180,fil-705,2015-05-21 00:00:00,1436-08-03,Thursday,May,Sha’ban,Center,Hyper,760,No,24 hrs,SAR 40741.0,None,1271226,0,6,21062,SAR 971668
181,fil-706,2015-05-21 00:00:00,1436-08-03,Thursday,May,Sha’ban,Center,Hyper,755,Yes,18 hrs,SAR 49063.0,None,724584,0,5,10832,SAR 646586
182,fil-707,2015-05-21 00:00:00,1436-08-03,Thursday,May,Sha’ban,Center,Grande,590,No,18 hrs,SAR 516578.0,None,2495403,0,5,49588,SAR 2573264
183,fil-708,2015-05-21 00:00:00,1436-08-03,Thursday,May,Sha’ban,Border,Grande,2165,No,18 hrs,SAR 400703.0,None,1094649,0,2,19591,SAR 871580
184,fil-709,2015-05-21 00:00:00,1436-08-03,Thursday,May,Sha’ban,Center,Hyper,775,Yes,12 hrs,SAR 59351.0,None,1966364,0,11,27135,SAR 1005948
185,fil-710,2015-05-21 00:00:00,1436-08-03,Thursday,May,Sha’ban,Border,Hyper,895,Yes,24 hrs,SAR 20712.0,None,395893,0,3,3427,SAR 188732
186,fil-711,2015-05-21 00:00:00,1436-08-03,Thursday,May,Sha’ban,Center,Hyper,460,Yes,12 hrs,SAR 14362.0,None,733394,0,8,7040,SAR 309906
187,fil-701,2015-05-22 00:00:00,1436-08-04,,May,Sha’ban,Center,Hyper,675,No,12 hrs,SAR 41697.0,None,1219360,0,10,14412,SAR 669585
188,fil-702,2015-05-22 00:00:00,1436-08-04,Friday,May,Sha’ban,Outskirts,Regular,1075,Yes,12 hrs,SAR 5132.0,None,132851,0,1,2109,SAR 99262
189,fil-703,2015-05-22 00:00:00,1436-08-04,,May,Sha’ban,Border,Grande,2725,Yes,12 hrs,SAR 629338.0,None,649943,0,1,10727,SAR 472916
190,fil-704,2015-05-22 00:00:00,1436-08-04,Friday,May,Sha’ban,Center,Regular,205,No,12 hrs,SAR 7041.0,None,967411,0,8,10796,SAR 542579
191,fil-705,2015-05-22 00:00:00,1436-08-04,,May,Sha’ban,Center,,760,No,24 hrs,SAR 41195.0,None,1271226,0,6,10655,SAR 558671
192,fil-706,2015-05-22 00:00:00,1436-08-04,Friday,May,Sha’ban,Center,Hyper,755,Yes,18 hrs,SAR 59674.0,None,724584,0,5,8500,SAR 477859
193,fil-707,2015-05-22 00:00:00,1436-08-04,Friday,May,Sha’ban,Center,Grande,590,No,18 hrs,SAR 567069.0,None,2495403,0,5,60668,SAR 3250498
194,fil-708,2015-05-22 00:00:00,1436-08-04,Friday,,Sha’ban,Border,Grande,2165,No,18 hrs,SAR 390883.0,None,1094649,0,2,17979,SAR 778704
195,fil-709,2015-05-22 00:00:00,1436-08-04,Friday,May,Sha’ban,Center,Hyper,775,Yes,12 hrs,SAR 57535.0,None,1966364,0,11,16460,SAR 763790
196,fil-710,2015-05-22 00:00:00,1436-08-04,Friday,May,Sha’ban,Border,Hyper,895,Yes,24 hrs,SAR 19293.0,None,395893,0,3,6359,SAR 322937
197,fil-711,2015-05-22 00:00:00,1436-08-04,Friday,May,Sha’ban,,Hyper,460,Yes,12 hrs,SAR 16594.0,None,733394,0,8,9940,SAR 565035
198,fil-701,2015-05-23 00:00:00,1436-08-05,Saturday,,Sha’ban,,Hyper,675,No,12 hrs,SAR 38258.0,Regular,1219360,487744,10,23289,SAR 1250671
199,fil-702,2015-05-23 00:00:00,1436-08-05,Saturday,May,Sha’ban,Outskirts,Regular,1075,Yes,12 hrs,SAR 4795.0,Regular,132851,66425,1,1382,SAR 59103
200,fil-703,2015-05-23 00:00:00,1436-08-05,Saturday,May,Sha’ban,Border,Grande,2725,Yes,12 hrs,SAR 528759.0,Regular,649943,259977,1,12322,SAR 539972
201,fil-704,2015-05-23 00:00:00,1436-08-05,Saturday,,Sha’ban,Center,,205,No,12 hrs,SAR 7195.0,Regular,967411,580446,8,10077,SAR 496843
202,fil-705,2015-05-23 00:00:00,1436-08-05,Saturday,,Sha’ban,Center,Hyper,760,No,24 hrs,SAR 34430.0,Regular,1271226,381367,6,25067,SAR 1232921
203,fil-706,2015-05-23 00:00:00,1436-08-05,Saturday,May,Sha’ban,Center,Hyper,755,Yes,18 hrs,SAR 57558.0,Regular,724584,434750,5,12943,SAR 697506
204,fil-707,2015-05-23 00:00:00,1436-08-05,Saturday,May,Sha’ban,Center,Grande,590,No,18 hrs,SAR 664881.0,Regular,2495403,1247701,5,44962,SAR 2546252
205,fil-708,2015-05-23 00:00:00,1436-08-05,Saturday,May,Sha’ban,Border,Grande,2165,No,18 hrs,SAR 419702.0,Regular,1094649,328394,2,26658,SAR 1420091
206,fil-709,2015-05-23 00:00:00,1436-08-05,Saturday,May,Sha’ban,Center,Hyper,775,Yes,12 hrs,SAR 64640.0,Regular,1966364,1179818,11,34733,SAR 1335467
207,fil-710,2015-05-23 00:00:00,1436-08-05,Saturday,May,Sha’ban,Border,,895,Yes,24 hrs,SAR 22100.0,Regular,395893,158357,3,4093,SAR 190135
208,fil-711,2015-05-23 00:00:00,1436-08-05,,May,Sha’ban,Center,Hyper,460,Yes,12 hrs,SAR 14848.0,Regular,733394,440036,8,7040,SAR 307817
209,fil-701,2015-05-24 00:00:00,1436-08-06,Sunday,May,Sha’ban,Center,Hyper,675,No,12 hrs,SAR 34421.0,None,1219360,0,10,20152,SAR 1100308
210,fil-702,2015-05-24 00:00:00,1436-08-06,,May,Sha’ban,Outskirts,Regular,1075,Yes,12 hrs,SAR 4174.0,None,132851,0,1,1095,SAR 56219
211,fil-703,2015-05-24 00:00:00,1436-08-06,Sunday,,Sha’ban,,Grande,2725,Yes,12 hrs,SAR 600777.0,None,649943,0,1,7575,SAR 371117
212,fil-704,2015-05-24 00:00:00,1436-08-06,Sunday,May,Sha’ban,Center,Regular,205,No,12 hrs,SAR 7259.0,None,967411,0,8,8066,SAR 419328
213,fil-705,2015-05-24 00:00:00,1436-08-06,Sunday,May,Sha’ban,Center,Hyper,760,No,24 hrs,SAR 36805.0,None,1271226,0,6,15824,SAR 796415
214,fil-706,2015-05-24 00:00:00,1436-08-06,Sunday,May,Sha’ban,Center,Hyper,755,Yes,18 hrs,SAR 55372.0,None,724584,0,5,8006,SAR 399445
215,fil-707,2015-05-24 00:00:00,1436-08-06,,May,Sha’ban,Center,Grande,590,No,18 hrs,SAR 548280.0,None,2495403,0,5,31292,SAR 1555036
216,fil-708,2015-05-24 00:00:00,1436-08-06,Sunday,May,Sha’ban,Border,Grande,2165,No,18 hrs,SAR 356026.0,None,1094649,0,2,13433,SAR 682657
217,fil-709,2015-05-24 00:00:00,1436-08-06,Sun,,Sha’ban,Center,Hyper,775,Yes,12 hrs,SAR 65710.0,None,1966364,0,11,20056,SAR 846124
218,fil-710,2015-05-24 00:00:00,1436-08-06,Sunday,May,Sha’ban,Border,Hyper,895,Yes,24 hrs,SAR 18712.0,None,395893,0,3,2981,SAR 163161
219,fil-711,2015-05-24 00:00:00,1436-08-06,Sunday,May,Sha’ban,Center,Hyper,460,Yes,12 hrs,SAR 16618.0,None,733394,0,8,7920,SAR 412027
220,fil-701,2015-05-25 00:00:00,1436-08-07,Mon,May,Sha’ban,Center,Hyper,675,No,12 hrs,SAR 38573.0,None,1219360,0,10,15061,SAR 657774
221,fil-702,2015-05-25 00:00:00,1436-08-07,Monday,May,Sha’ban,Outskirts,Regular,1075,Yes,12 hrs,SAR 5071.0,None,132851,0,1,2198,SAR 93353
222,fil-703,2015-05-25 00:00:00,1436-08-07,Monday,May,Sha’ban,Border,Grande,2725,Yes,12 hrs,SAR 572228.0,None,649943,0,1,7070,SAR 412199
223,fil-704,2015-05-25 00:00:00,1436-08-07,Monday,May,Sha’ban,Center,Regular,205,No,12 hrs,SAR 8869.0,None,967411,0,8,15500,SAR 700156
224,fil-705,2015-05-25 00:00:00,1436-08-07,Monday,May,Sha’ban,Center,Hyper,760,No,24 hrs,SAR 37850.0,None,1271226,0,6,23980,SAR 1259305
225,fil-706,2015-05-25 00:00:00,1436-08-07,Monday,May,Sha’ban,Center,Hyper,755,Yes,18 hrs,SAR 56080.0,None,724584,0,5,5180,SAR 256425
226,fil-707,2015-05-25 00:00:00,1436-08-07,Monday,May,Sha’ban,Center,Grande,590,No,18 hrs,SAR 529410.0,None,2495403,0,5,35933,SAR 1616560
227,fil-708,2015-05-25 00:00:00,1436-08-07,Monday,May,Sha’ban,Border,Grande,2165,No,18 hrs,SAR 437683.0,None,1094649,0,2,13348,SAR 609567
228,fil-709,2015-05-25 00:00:00,1436-08-07,Monday,May,Sha’ban,Center,Hyper,775,Yes,12 hrs,SAR 63809.0,None,1966364,0,11,11798,SAR 532777
229,fil-710,2015-05-25 00:00:00,1436-08-07,,May,Sha’ban,Border,Hyper,895,Yes,24 hrs,SAR 26529.0,None,395893,0,3,3916,SAR 216029
230,fil-711,2015-05-25 00:00:00,1436-08-07,Monday,,Sha’ban,Center,Hyper,460,Yes,12 hrs,SAR 15851.0,None,733394,0,8,8360,SAR 382809
231,fil-701,2015-05-26 00:00:00,1436-08-08,Tuesday,May,Sha’ban,Center,Hyper,675,No,12 hrs,SAR 43541.0,Grand,1219360,487744,10,20870,SAR 998970
232,fil-702,2015-05-26 00:00:00,1436-08-08,Tue,May,Sha’ban,Outskirts,Regular,1075,Yes,12 hrs,SAR 5210.0,Grand,132851,39855,1,2134,SAR 86528
233,fil-703,2015-05-26 00:00:00,1436-08-08,Tuesday,May,Sha’ban,Border,Grande,2725,Yes,12 hrs,SAR 567777.0,Grand,649943,194982,1,9066,SAR 391009
234,fil-704,2015-05-26 00:00:00,1436-08-08,Tuesday,May,Sha’ban,Center,Regular,205,No,12 hrs,SAR 7571.0,Grand,967411,580446,8,9159,SAR 480283
235,fil-705,2015-05-26 00:00:00,1436-08-08,Tuesday,,Sha’ban,Center,Hyper,760,No,24 hrs,SAR 37680.0,Grand,1271226,381367,6,15580,SAR 829872
236,fil-706,2015-05-26 00:00:00,1436-08-08,Tuesday,May,Sha’ban,,,755,Yes,18 hrs,SAR 60403.0,Grand,724584,217375,5,10361,SAR 498032
237,fil-707,2015-05-26 00:00:00,1436-08-08,Tue,May,Sha’ban,Center,Grande,590,No,18 hrs,SAR 652666.0,Grand,2495403,1497241,5,22151,SAR 999220
238,fil-708,2015-05-26 00:00:00,1436-08-08,Tuesday,May,Sha’ban,Border,Grande,2165,No,18 hrs,SAR 350583.0,Grand,1094649,437859,2,23162,SAR 1064970
239,fil-709,2015-05-26 00:00:00,1436-08-08,Tuesday,May,Sha’ban,Center,Hyper,775,Yes,12 hrs,SAR 64849.0,Grand,1966364,589909,11,22416,SAR 908159
240,fil-710,2015-05-26 00:00:00,1436-08-08,Tuesday,May,Sha’ban,Border,Hyper,895,Yes,24 hrs,SAR 25088.0,Grand,395893,197946,3,4775,SAR 188451
241,fil-711,2015-05-26 00:00:00,1436-08-08,Tuesday,May,Sha’ban,Center,Hyper,460,Yes,12 hrs,SAR 15962.0,Grand,733394,220018,8,10560,SAR 574650
242,fil-701,2015-05-27 00:00:00,1436-08-09,Wednesday,May,Sha’ban,Center,Hyper,675,No,12 hrs,SAR 46968.0,Regular,1219360,609680,10,15373,SAR 781192
243,fil-702,2015-05-27 00:00:00,1436-08-09,Wednesday,May,Sha’ban,Outskirts,Regular,1075,Yes,12 hrs,SAR 5353.0,Regular,132851,66425,1,1463,SAR 67546
244,fil-703,2015-05-27 00:00:00,1436-08-09,Wednesday,,Sha’ban,,Grande,2725,Yes,12 hrs,SAR 548121.0,Regular,649943,324971,1,4978,SAR 286453
245,fil-704,2015-05-27 00:00:00,1436-08-09,,May,Sha’ban,Center,Regular,205,No,12 hrs,SAR 7436.0,Regular,967411,483705,8,9020,SAR 438236
246,fil-705,2015-05-27 00:00:00,1436-08-09,Wednesday,May,Sha’ban,Center,Hyper,760,No,24 hrs,SAR 40549.0,Regular,1271226,381367,6,21506,SAR 1040388
247,fil-706,2015-05-27 00:00:00,1436-08-09,Wednesday,May,Sha’ban,Center,Hyper,755,Yes,18 hrs,SAR 63099.0,Regular,724584,217375,5,6593,SAR 331132
248,fil-707,2015-05-27 00:00:00,1436-08-09,Wednesday,May,Sha’ban,Center,Grande,590,No,18 hrs,SAR 559720.0,Regular,2495403,748620,5,31067,SAR 1487781
249,fil-708,2015-05-27 00:00:00,1436-08-09,Wednesday,May,Sha’ban,Border,,2165,No,18 hrs,SAR 421164.0,Regular,1094649,656789,2,15286,SAR 755787
250,fil-709,2015-05-27 00:00:00,1436-08-09,Wednesday,,Sha’ban,Center,Hyper,775,Yes,12 hrs,SAR 63140.0,Regular,1966364,589909,11,12978,SAR 658343
251,fil-710,2015-05-27 00:00:00,1436-08-09,Wednesday,May,Sha’ban,Border,Hyper,895,Yes,24 hrs,SAR 21898.0,Regular,395893,118767,3,3653,SAR 195194
252,fil-711,2015-05-27 00:00:00,1436-08-09,Wednesday,,Sha’ban,Center,Hyper,460,Yes,12 hrs,SAR 11553.0,Regular,733394,440036,8,4840,SAR 208883
253,fil-701,2015-05-28 00:00:00,1436-08-10,Thu,May,Sha’ban,Center,Hyper,675,No,12 hrs,SAR 50090.0,Regular,1219360,609680,10,20924,SAR 988642
254,fil-702,2015-05-28 00:00:00,1436-08-10,Thursday,May,Sha’ban,Outskirts,Regular,1075,Yes,12 hrs,SAR 4768.0,Regular,132851,66425,1,1848,SAR 89766
255,fil-703,2015-05-28 00:00:00,1436-08-10,Thursday,May,Sha’ban,Border,Grande,2725,Yes,12 hrs,SAR 591277.0,Regular,649943,389965,1,11095,SAR 486793
256,fil-704,2015-05-28 00:00:00,1436-08-10,Thursday,May,Sha’ban,Center,Regular,205,No,12 hrs,SAR 6883.0,Regular,967411,483705,8,17221,SAR 900765
257,fil-705,2015-05-28 00:00:00,1436-08-10,Thursday,May,Sha’ban,Center,Hyper,760,No,24 hrs,SAR 45977.0,Regular,1271226,635613,6,22191,SAR 1020633
258,fil-706,2015-05-28 00:00:00,1436-08-10,Thursday,May,Sha’ban,Center,Hyper,755,Yes,18 hrs,SAR 47152.0,Regular,724584,217375,5,4709,SAR 247234
259,fil-707,2015-05-28 00:00:00,1436-08-10,,May,Sha’ban,Center,Grande,590,No,18 hrs,SAR 742538.0,Regular,2495403,998161,5,22124,SAR 1267705
260,fil-708,2015-05-28 00:00:00,1436-08-10,Thursday,May,Sha’ban,Border,Grande,2165,No,18 hrs,SAR 400357.0,Regular,1094649,328394,2,15598,SAR 804179
261,fil-709,2015-05-28 00:00:00,1436-08-10,Thursday,May,Sha’ban,Center,Hyper,775,Yes,12 hrs,SAR 55123.0,Regular,1966364,786545,11,24776,SAR 1178219
262,fil-710,2015-05-28 00:00:00,1436-08-10,Thursday,May,Sha’ban,Border,,895,Yes,24 hrs,SAR 24210.0,Regular,395893,118767,3,6017,SAR 306366
263,fil-711,2015-05-28 00:00:00,1436-08-10,Thursday,May,Sha’ban,Center,Hyper,460,Yes,12 hrs,SAR 13036.0,Regular,733394,220018,8,9680,SAR 524134
264,fil-701,2015-05-29 00:00:00,1436-08-11,Friday,May,Sha’ban,Center,Hyper,675,No,12 hrs,SAR 49939.0,None,1219360,0,10,12916,SAR 627803
265,fil-702,2015-05-29 00:00:00,1436-08-11,Friday,May,Sha’ban,Outskirts,Regular,1075,Yes,12 hrs,SAR 4535.0,None,132851,0,1,1983,SAR 106442
266,fil-703,2015-05-29 00:00:00,1436-08-11,Friday,May,Sha’ban,Border,Grande,2725,Yes,12 hrs,SAR 535480.0,None,649943,0,1,7323,SAR 353416
267,fil-704,2015-05-29 00:00:00,1436-08-11,Friday,May,Sha’ban,,,205,No,12 hrs,SAR 6879.0,None,967411,0,8,12893,SAR 590855
268,fil-705,2015-05-29 00:00:00,1436-08-11,Friday,May,Sha’ban,,Hyper,760,No,24 hrs,SAR 38271.0,None,1271226,0,6,26316,SAR 1298200
269,fil-706,2015-05-29 00:00:00,1436-08-11,Friday,May,Sha’ban,Center,Hyper,755,Yes,18 hrs,SAR 55354.0,None,724584,0,5,14277,SAR 707652
270,fil-707,2015-05-29 00:00:00,1436-08-11,Friday,May,Sha’ban,Center,,590,No,18 hrs,SAR 647931.0,None,2495403,0,5,31239,SAR 1520387
271,fil-708,2015-05-29 00:00:00,1436-08-11,Friday,May,Sha’ban,Border,Grande,2165,No,18 hrs,SAR 427021.0,None,1094649,0,2,25125,SAR 1121716
272,fil-709,2015-05-29 00:00:00,1436-08-11,Friday,,Sha’ban,Center,Hyper,775,Yes,12 hrs,SAR 56538.0,None,1966364,0,11,28095,SAR 1511461
273,fil-710,2015-05-29 00:00:00,1436-08-11,Friday,May,Sha’ban,Border,Hyper,895,Yes,24 hrs,SAR 20270.0,None,395893,0,3,4245,SAR 170041
274,fil-711,2015-05-29 00:00:00,1436-08-11,Friday,,Sha’ban,Center,Hyper,460,Yes,12 hrs,SAR 15985.0,None,733394,0,8,8679,SAR 406807
275,fil-701,2015-05-30 00:00:00,1436-08-12,Saturday,May,Sha’ban,Center,Hyper,675,No,12 hrs,SAR 41578.0,None,1219360,0,10,24018,SAR 1158267
276,fil-702,2015-05-30 00:00:00,1436-08-12,Saturday,May,Sha’ban,,Regular,1075,Yes,12 hrs,SAR 4618.0,None,132851,0,1,1753,SAR 95812
277,fil-703,2015-05-30 00:00:00,1436-08-12,Saturday,May,Sha’ban,Border,Grande,2725,Yes,12 hrs,SAR 541436.0,None,649943,0,1,14096,SAR 675592
278,fil-704,2015-05-30 00:00:00,1436-08-12,Saturday,May,Sha’ban,Center,Regular,205,No,12 hrs,SAR 6947.0,None,967411,0,8,21499,SAR 1148546
279,fil-705,2015-05-30 00:00:00,1436-08-12,Saturday,May,Sha’ban,Center,Hyper,760,No,24 hrs,SAR 37300.0,None,1271226,0,6,22220,SAR 916465
280,fil-706,2015-05-30 00:00:00,1436-08-12,Saturday,May,Sha’ban,Center,Hyper,755,Yes,18 hrs,SAR 59932.0,None,724584,0,5,12028,SAR 593142
281,fil-707,2015-05-30 00:00:00,1436-08-12,Sat,,Sha’ban,Center,Grande,590,No,18 hrs,SAR 493618.0,None,2495403,0,5,19963,SAR 1083080
282,fil-708,2015-05-30 00:00:00,1436-08-12,Saturday,May,Sha’ban,Border,Grande,2165,No,18 hrs,SAR 464267.0,None,1094649,0,2,20079,SAR 871742
283,fil-709,2015-05-30 00:00:00,1436-08-12,,May,Sha’ban,Center,Hyper,775,Yes,12 hrs,SAR 58595.0,None,1966364,0,11,23596,SAR 1380318
284,fil-710,2015-05-30 00:00:00,1436-08-12,Saturday,May,Sha’ban,Border,,895,Yes,24 hrs,SAR 24386.0,None,395893,0,3,4224,SAR 213571
285,fil-711,2015-05-30 00:00:00,1436-08-12,Saturday,May,Sha’ban,Center,Hyper,460,Yes,12 hrs,SAR 11738.0,None,733394,0,8,5529,SAR 279567
286,fil-701,2015-05-31 00:00:00,1436-08-13,Sunday,May,Sha’ban,Center,Hyper,675,No,12 hrs,SAR 37591.0,None,1219360,0,10,17185,SAR 874117
287,fil-702,2015-05-31 00:00:00,1436-08-13,Sunday,May,Sha’ban,,Regular,1075,Yes,12 hrs,SAR 4804.0,None,132851,0,1,1600,SAR 89622
288,fil-703,2015-05-31 00:00:00,1436-08-13,Sunday,May,Sha’ban,Border,,2725,Yes,12 hrs,SAR 669388.0,None,649943,0,1,7124,SAR 324557
289,fil-704,2015-05-31 00:00:00,1436-08-13,Sunday,,Sha’ban,Center,Regular,205,No,12 hrs,SAR 6815.0,None,967411,0,8,11246,SAR 605584
290,fil-705,2015-05-31 00:00:00,1436-08-13,Sunday,May,Sha’ban,Center,Hyper,760,No,24 hrs,SAR 42535.0,None,1271226,0,6,18404,SAR 993320
291,fil-706,2015-05-31 00:00:00,1436-08-13,Sun,May,Sha’ban,Center,Hyper,755,Yes,18 hrs,SAR 57779.0,None,724584,0,5,11303,SAR 626193
292,fil-707,2015-05-31 00:00:00,1436-08-13,Sunday,May,Sha’ban,Center,Grande,590,No,18 hrs,SAR 543868.0,None,2495403,0,5,30955,SAR 1365488
293,fil-708,2015-05-31 00:00:00,1436-08-13,,May,Sha’ban,Border,,2165,No,18 hrs,SAR 447650.0,None,1094649,0,2,10026,SAR 458703
294,fil-709,2015-05-31 00:00:00,1436-08-13,,May,Sha’ban,,Hyper,775,Yes,12 hrs,SAR 69182.0,None,1966364,0,11,20056,SAR 966536
295,fil-710,2015-05-31 00:00:00,1436-08-13,Sunday,May,Sha’ban,Border,Hyper,895,Yes,24 hrs,SAR 24094.0,None,395893,0,3,5912,SAR 338584
296,fil-711,2015-05-31 00:00:00,1436-08-13,Sunday,May,Sha’ban,Center,Hyper,460,Yes,12 hrs,SAR 14646.0,None,733394,0,8,4840,SAR 240404
297,fil-701,2015-06-01 00:00:00,1436-08-14,Monday,June,Sha’ban,Center,,675,No,12 hrs,SAR 39215.0,None,1219360,0,10,17075,SAR 864161
298,fil-702,2015-06-01 00:00:00,1436-08-14,Monday,,Sha’ban,Outskirts,Regular,1075,Yes,12 hrs,SAR 4613.0,None,132851,0,1,1548,SAR 79054
299,fil-703,2015-06-01 00:00:00,1436-08-14,,June,Sha’ban,Border,Grande,2725,Yes,12 hrs,SAR 580761.0,None,649943,0,1,5490,SAR 276804
300,fil-704,2015-06-01 00:00:00,1436-08-14,Monday,June,Sha’ban,Center,Regular,205,No,12 hrs,SAR 7440.0,None,967411,0,8,16954,SAR 932157
301,fil-705,2015-06-01 00:00:00,1436-08-14,Mon,June,Sha’ban,Center,Hyper,760,No,24 hrs,SAR 38823.0,None,1271226,0,6,12675,SAR 545049
302,fil-706,2015-06-01 00:00:00,1436-08-14,Monday,Jun,Sha’ban,Center,Hyper,755,Yes,18 hrs,SAR 64738.0,None,724584,0,5,4709,SAR 258563
303,fil-707,2015-06-01 00:00:00,1436-08-14,Monday,June,Sha’ban,Center,Grande,590,No,18 hrs,SAR 545541.0,None,2495403,0,5,43285,SAR 2434019
304,fil-708,2015-06-01 00:00:00,1436-08-14,,June,Sha’ban,Border,Grande,2165,No,18 hrs,SAR 492407.0,None,1094649,0,2,14236,SAR 797935
305,fil-709,2015-06-01 00:00:00,1436-08-14,Monday,June,Sha’ban,Center,Hyper,775,Yes,12 hrs,SAR 58800.0,None,1966364,0,11,21236,SAR 1114713
306,fil-710,2015-06-01 00:00:00,1436-08-14,Monday,June,Sha’ban,Border,Hyper,895,Yes,24 hrs,SAR 23981.0,None,395893,0,3,3418,SAR 171232
307,fil-711,2015-06-01 00:00:00,1436-08-14,Monday,June,Sha’ban,Center,Hyper,460,Yes,12 hrs,SAR 13235.0,None,733394,0,8,9240,SAR 331002
308,fil-701,2015-06-02 00:00:00,1436-08-15,Tuesday,June,Sha’ban,Center,Hyper,675,No,12 hrs,SAR 49825.0,Regular,1219360,731616,10,10059,SAR 500979
309,fil-702,2015-06-02 00:00:00,1436-08-15,Tuesday,June,Sha’ban,Outskirts,Regular,1075,Yes,12 hrs,SAR 5043.0,Regular,132851,66425,1,1033,SAR 47988
310,fil-703,2015-06-02 00:00:00,1436-08-15,Tuesday,June,Sha’ban,,Grande,2725,Yes,12 hrs,SAR 629161.0,Regular,649943,194982,1,10022,SAR 504869
311,fil-704,2015-06-02 00:00:00,1436-08-15,Tuesday,June,Sha’ban,Center,,205,No,12 hrs,SAR 7862.0,Regular,967411,290223,8,14898,SAR 771872
312,fil-705,2015-06-02 00:00:00,1436-08-15,Tuesday,June,Sha’ban,Center,,760,No,24 hrs,SAR 42262.0,Regular,1271226,762735,6,18428,SAR 707826
313,fil-706,2015-06-02 00:00:00,1436-08-15,Tuesday,June,Sha’ban,Center,,755,Yes,18 hrs,SAR 49239.0,Regular,724584,289833,5,5651,SAR 316030
